page_name,categories
Good_Friday_Agreement,"{'Politics of Belfast', '1998 in Northern Ireland', 'April 1998 in Europe', 'History of Belfast', 'Constitution of the United Kingdom', 'Peace treaties of Ireland', 'Premiership of Tony Blair', 'Treaties concluded in 1998', 'George J. Mitchell', 'Treaties entered into force in 1999', '1990s in Northern Ireland', 'Political history of Northern Ireland', 'Government of Northern Ireland', 'Power sharing', 'Peace treaties of the United Kingdom', '1998 in Irish politics', 'Northern Ireland peace process', '20th century in Belfast', 'Bilateral treaties of the United Kingdom', '1998 in British politics', 'Ireland–United Kingdom relations', 'Bilateral treaties of Ireland', 'Northern Ireland Executive', '1998 in international relations', 'April 1998 in the United Kingdom'}"
Gram,"{'Units of mass', 'Centimetre–gram–second system of units'}"
Grantland_Rice,"{'Vanderbilt Commodores baseball coaches', 'New York Herald Tribune people', 'Vanderbilt Commodores baseball players', 'Sportswriters from New York (state)', 'United States Army personnel of World War I', 'Sports poets', 'BBWAA Career Excellence Award recipients', 'Military personnel from Tennessee', 'Sportswriters from Tennessee', 'Vanderbilt University alumni', '1880 births', '1954 deaths', 'People from Murfreesboro, Tennessee', 'Burials at Woodlawn Cemetery (Bronx, New York)', 'Phi Delta Theta members', 'Vanderbilt Commodores football players', 'Major League Baseball broadcasters', 'American sports radio personalities'}"
Great_Britain,"{'Metropolitan or continental parts of states', 'Great Britain', 'British Isles'}"
Guessing_game,"{'Guessing', 'Mental processes', 'Concepts in epistemology'}"
Guts_(flying_disc_game),"{'Flying disc games', 'Team sports'}"
Gymnastics,"{'Acrobatic sports', 'Summer Olympic sports', 'Gymnastics', 'Sports rules and regulations', 'Individual sports'}"
Gyroscope,"{'Sensor technology', 'Flywheels', 'Gyroscopes', '1852 introductions'}"
Hawk-Eye,"{'Sony subsidiaries', 'Tennis terminology', 'Gaelic games terminology', 'Cricket terminology', 'English inventions', 'Cricket equipment', 'Tennis equipment', 'Sports officiating technology', 'Companies based in Hampshire'}"
Hdl_(identifier),"{'Internet properties established in 1994', 'Internet protocols', 'Identifiers'}"
History_of_sport,"{'History of sports', 'History of science by discipline'}"
History_of_sport_in_Latin_America,{'History of sport in South America'}
Hooliganism,{'Hooliganism'}
Hot_Spot_(cricket),"{'Sports officiating technology', 'Cricket equipment', 'Cricket terminology'}"
Hurling,"{'Team sports', 'Hurlers', 'Gaelic games', 'Sports originating in Ireland', 'Hurling', 'Stick sports'}"
ISBN_(identifier),"{'British inventions', 'International Standard Book Number', 'Computer-related introductions in 1970', 'Irish inventions'}"
ISSN_(identifier),"{'Computer-related introductions in 1976', 'Unique identifiers', 'Library science', 'Serial numbers', 'Checksum algorithms', 'ISO standards'}"
ISTAF_Berlin,"{'Recurring sporting events established in 1937', 'World Athletics Continental Tour meetings', 'Annual track and field meetings', 'International sports competitions hosted by Germany', 'IAAF World Outdoor Meetings', 'Athletics in Berlin', 'IAAF World Challenge', 'IAAF Golden League', 'Athletics competitions in Berlin'}"
Idolatry,"{'Judeo-Christian topics', 'Idolatry'}"
Illegal_drug_trade,"{'Illegal drug trade', 'Smuggling'}"
Individual_sport,{'Individual sports'}
Indoor_cycling,"{'Cycling', 'Physical exercise', 'Indoor sports', 'Indoor cycling', 'Cycle sport'}"
Indoor_hockey,{'Indoor hockey'}
Indoor_rowing,"{'Rowing equipment', 'Indoor rowing', 'Exercise equipment'}"
Injection_molded,"{'Industrial design', 'Injection molding', 'Sustainability'}"
Inline_speed_skating,"{'Speed skating', 'Inline speed skating', 'Inline skating'}"
Intellectual_disabilities,"{'Intellectual disability', 'Neurodevelopmental disorders', 'Learning disabilities', 'Developmental disabilities'}"
International_Cricket_Council,"{'Sports organizations established in 1909', 'Association of IOC Recognised International Sports Federations', 'International Cricket Council', 'Organisations based in Dubai', 'Cricket governing bodies', 'Association of Summer Olympic International Federations'}"
International_Olympic_Committee,"{'International Olympic Committee', 'Organisations based in Lausanne', 'Sports organizations established in 1894', 'International sports governing bodies', 'United Nations General Assembly observers', '1894 establishments in Switzerland', 'Supraorganizations', 'Olympic organizations', 'International sports organisations based in Switzerland'}"
International_World_Games_Association,"{'International Olympic Committee', 'Organisations based in Lausanne', 'International sports organisations based in Switzerland', 'Sports organizations established in 1980', 'IOC-recognised international federations', 'World Games'}"
International_sport,"{'International sports', 'Sports by type'}"
Joel_Silver,"{'1952 births', 'Living people', 'People from Yemassee, South Carolina', 'American male voice actors', 'People from South Orange, New Jersey', 'American animated film producers', '21st-century American Jews', '20th-century American Jews', 'Tisch School of the Arts alumni', 'American businesspeople in the entertainment industry', 'Columbia High School (New Jersey) alumni', 'Lafayette College alumni', 'Ultimate (sport) players', 'American film producers', 'American television producers'}"
Jousting,"{'Jousting', 'Heraldry', 'Equestrian sports'}"
Jujutsu,"{'Jujutsu', 'Japanese martial arts'}"
Kabbadi,"{'Team sports', 'Sports originating in South Asia', 'Tag variants', 'Traditional sports of Pakistan', 'Sports originating in India', 'Indian inventions', 'Traditional sports of Iran', 'Kabaddi', 'Traditional sports of India', 'National symbols of Bangladesh', 'Traditional sports of Bangladesh'}"
KanJam,"{'Sports in Buffalo, New York', 'Flying disc games', 'Culture of Buffalo, New York'}"
Karate,"{'Summer Olympic sports', 'History of Okinawa Prefecture', 'Japanese martial arts', 'Mixed martial arts styles', 'Karate'}"
Kearney_(consulting_firm),"{'International management consulting firms', '1926 establishments in Illinois', 'Privately held companies based in Illinois', 'Management consulting firms of the United States', 'Consulting firms established in 1926', 'Companies based in Chicago'}"
Ken_Westerfield,"{'1947 births', 'American sportsmen', 'Living people', 'Flying disc', 'Sportspeople from Santa Cruz, California', 'Sportspeople from Detroit', '20th-century American sportsmen', 'American expatriate sportspeople in Canada', 'Sportspeople from Livonia, Michigan', 'Ultimate (sport) players', 'American disc golfers'}"
Kenneth_Arnold_UFO_sighting,"{'UFO sightings in the United States', 'June 1947 in the United States', '1947 flying disc craze', 'Aviation accidents and incidents in the United States in 1947', '1947 in Washington (state)'}"
Kho_kho,"{'Sports originating in South Asia', 'Tag variants', 'Traditional sports of Pakistan', 'Traditional sports of India', 'Kho kho', 'Traditional sports of Bangladesh'}"
Kickboxing,"{'Japanese martial arts', 'North American martial arts', 'Mixed martial arts styles', 'Boxing', 'Kickboxing', 'Sports originating in Japan'}"
Korfball,"{'Team sports', 'Mixed-sex team sports', 'Games and sports introduced in 1902', 'Mixed-sex sports', 'Ball games', 'Hybrid sports', 'Forms of basketball', 'Korfball', 'Sports originating in the Netherlands'}"
Kulttuurivihkot,"{'1973 establishments in Finland', 'Political magazines published in Finland', 'Visual arts magazines', 'Bi-monthly magazines published in Finland', 'Magazines established in 1973', 'Finnish-language magazines', 'Magazines published in Helsinki', 'Socialist magazines'}"
Lacrosse_sixes,"{'Team sports', 'Variations of lacrosse', 'Summer Olympic sports', 'Lacrosse'}"
Lansdowne_Road,"{'Wanderers F.C. (rugby union)', 'Ireland national rugby union team', 'Buildings and structures demolished in 2007', 'Ireland national football team (1882–1950)', 'Sports venues in Dublin (city)', 'American football venues in the Republic of Ireland', 'Demolished buildings and structures in Dublin', 'Ballsbridge', '1872 establishments in Ireland', 'Defunct association football venues in the Republic of Ireland', 'Leinster Rugby', 'Lansdowne Football Club', '2007 disestablishments in Ireland', 'Streets in Dublin (city)', 'William Petty, 2nd Earl of Shelburne', 'Association football venues in County Dublin', 'Republic of Ireland national football team home stadiums', 'Sports venues completed in 1872'}"
Lawn_game,"{'Lawn games', 'Throwing games'}"
Leisure,"{'Leisure', 'Quality of life', 'Leisure studies'}"
Leisure_time,"{'Leisure', 'Quality of life', 'Leisure studies'}"
Lifesaving_(sport),"{'Lifesaving', 'Water sports'}"
Lift_coefficient,"{'Dimensionless numbers of fluid mechanics', 'Aerodynamics', 'Aircraft wing design'}"
List_of_cheerleaders,"{'Lists of sportspeople', 'Cheerleaders', 'Lists of people by activity'}"
List_of_children%27s_games,"{""Children's street culture"", 'Lists of games', ""Children's games"", 'Traditional games'}"
List_of_game_genres,{'Lists of games'}
List_of_international_sports_federations,"{'Sports rules and regulations', 'Lists of sports organizations', 'International sports organizations'}"
List_of_professional_sports_leagues,"{'Multi-national sports leagues', 'Lists of sports events', 'Professional sports leagues'}"
List_of_sports,{'Sport-related lists'}
List_of_sports_attendance_figures,{'Sports attendance'}
List_of_sports_rivalries,"{'Sports culture', 'Sport-related lists', 'Sports rivalries'}"
List_of_sports_terms_named_after_people,"{'Lists of eponyms', 'Sports terminology'}"
List_of_sportspeople_with_nicknames,"{'Nicknames in sports', 'Lists of people with nickname by occupation', 'Lists of sportspeople'}"
Lists_of_sportspeople,"{'Lists of sportspeople', 'Lists of sports people lists'}"
Los_Angeles,"{'Incorporated cities and towns in California', 'County seats in California', '1850 establishments in California', 'Populated coastal places in California', 'Port cities and towns in California', 'Railway towns in California', 'Populated places established in 1850', 'Spanish mission settlements in North America', 'Populated places established in 1781', 'Cities in Los Angeles County, California', 'Los Angeles', '1781 establishments in New Spain', 'Tech hubs'}"
Mackinac_Bridge,"{'Roads with a reversible lane', 'Bridges completed in 1957', 'Historic Civil Engineering Landmarks', 'Buildings and structures in Cheboygan County, Michigan', 'Toll bridges in Michigan', 'Transportation in Emmet County, Michigan', 'Suspension bridges in the United States', 'Road bridges in Michigan', 'Tourist attractions in Cheboygan County, Michigan', 'Transportation in Mackinac County, Michigan', 'Transportation in Cheboygan County, Michigan', 'Lake Huron Circle Tour', 'Lake Michigan Circle Tour', 'Tourist attractions in Mackinac County, Michigan', 'Towers in Michigan', 'Interstate 75', '1957 establishments in Michigan', 'Steel bridges in the United States', 'Buildings and structures in Emmet County, Michigan', 'Symbols of Michigan', 'Buildings and structures in Mackinac County, Michigan', 'Bridges on the Interstate Highway System', 'Historic American Engineering Record in Michigan', 'Tolled sections of Interstate Highways', 'Tourist attractions in Emmet County, Michigan'}"
Mascot,"{'Branding terminology', 'Uniforms', 'Sports occupations and roles', 'Brand management', 'Mascots'}"
Mass_media,"{'Mass media', 'Promotion and marketing communications', 'Communication', 'Main topic articles'}"
Masters_athletics,"{'Age categories in the sport of athletics', 'Senior sport', 'Masters athletics'}"
Masters_cycling,"{'Cycling stubs', 'Masters cycling', 'Senior sport'}"
Masters_swimming,"{'Swimming', 'Masters swimming', 'Senior sport'}"
Match_fixing,"{'Cheating in gambling', 'Match fixing', 'Organized crime activity', 'Sports law', 'Corruption'}"
McGraw_Hill,"{'McGraw-Hill books', 'American companies established in 1888', 'Publishing companies established in 1888', '2013 mergers and acquisitions', 'Companies listed on the New York Stock Exchange', 'Educational publishing companies', 'Textbook publishing companies', 'Publishing companies based in New York City', '2025 initial public offerings', 'Gerald Loeb Special Award winners', 'Educational publishing companies of the United States', 'Apollo Global Management companies', 'Education companies established in 1888'}"
Melbourne_Cricket_Ground,"{'National stadiums', 'Melbourne Cricket Ground', 'Test cricket grounds in Australia', 'Melbourne Football Club', 'Rugby league stadiums in Australia', 'Sports venues completed in 1853', 'Prince Albert Victor, Duke of Clarence and Avondale', 'Australian Football League grounds', 'Venues of the 2000 Summer Olympics', 'Venues of the 1956 Summer Olympics', 'Philip Cox buildings', ""Women's Big Bash League"", 'Buildings and structures in the City of Melbourne (LGA)', 'Olympic stadiums', 'Olympic field hockey venues', '2006 Commonwealth Games venues', '1853 establishments in Australia', 'Melbourne Storm', 'Soccer venues in Melbourne', 'Venues of the 2032 Summer Olympics', 'Sports venues in Melbourne', 'Landmarks in Melbourne', 'Sport in the City of Melbourne (LGA)', 'George V', 'Athletics venues in Australia', 'Australian National Heritage List', 'Olympic athletics venues', 'Multi-purpose stadiums in Australia', 'Music venues in Melbourne', 'Athletics at the 2006 Commonwealth Games', 'Heritage-listed buildings in Melbourne'}"
Military_pentathlon,"{'Multisports', 'Pentathlon', 'Military pentathlon', 'Military sports'}"
Military_sports,"{'Sports by type', 'Military sports'}"
Mind_sport,"{'Games of mental skill', 'Sports by type'}"
Minigolf,"{'Miniature golf', 'Ball and bat games', 'Forms of golf'}"
Ministry_of_sports,"{'Sports ministers', 'Sports ministries', 'Set index articles', 'Government stubs', 'Government ministers by portfolio', 'Lists of government ministries'}"
Mixed-sex_sport,"{'Mixed-sex sports', 'Gender and sport', 'Sports by type'}"
Motocross,"{'Sports originating in the United Kingdom', 'Off-road racing', 'Games and sports introduced in 1924', 'Motorcycle racing by type', 'Dirt biking', 'Motocross'}"
Motorcycle_speedway,"{'Motorcycle speedway', 'Track racing', 'Sports originating in the United States'}"
Motorcycle_trials,"{'Off-road racing', 'Motorcycle racing by type', 'Motorcycle trials', 'Dirt biking'}"
Motorsport,"{'Racing', 'Sports by type', 'Motorsport', 'Individual sports'}"
Muay_Thai,"{'Thai sports and games', 'Mixed martial arts styles', 'Sports originating in Thailand', 'Muay Thai'}"
Multi-sport_event,"{'Multi-sport events', 'Sports competitions', 'Sports terminology', 'Sports events'}"
Munich_massacre,"{'Munich massacre', 'Massacres in 1972', '1972 in international relations', '1970s in Munich', 'September 1972', 'Antisemitism in Germany', '1972 in West Germany', 'Sports-related accidents and incidents', 'Antisemitism in Egypt', '20th-century mass murder in Germany', '1972 mass shootings in Europe', 'Deaths by firearm in Germany', 'Israel at the Summer Olympics', 'September 1972 in Europe', 'Palestinian terrorist incidents in Germany', 'Massacres in Germany', 'Massacres committed by the Palestine Liberation Organization', 'Olympic deaths', '1972 murders in Germany', 'Black September Organization attacks', 'Cold War history of Germany', 'Terrorist incidents in Bavaria', 'Olympic Games controversies', 'Terrorist incidents in Europe in 1972', 'Terrorist incidents in Germany in 1972', 'Politics and sports', 'Kidnappings in Germany', 'Germany–Israel relations', 'Israel–West Germany relations', 'Crimes adapted into films', '1972 in Israel', 'Terrorist incidents in Germany in the 1970s', 'Jewish sports history', 'Murder in Munich', 'Hostage taking in Germany'}"
Myron,"{'Ancient Greek athletic art', 'Ancient Athenian sculptors', '5th-century BC Greek sculptors', 'Sports sculptors'}"
NFL,"{'Multi-national sports leagues', 'Multi-national sports leagues in North America', 'Cooperatives based in New York (state)', '1920 establishments in Ohio', 'Sports leagues established in 1920', 'National Football League', 'Organizations based in New York City', '501(c)(6) nonprofit organizations'}"
Name_(sports),"{'Naming in sports', 'Sports uniforms', 'Terminology used in multiple sports'}"
National_Toy_Hall_of_Fame,"{'Toy halls of fame', ""Children's museums in New York (state)"", ""Children's media and toys awards"", 'Museums in Rochester, New York', 'Halls of fame in New York (state)', 'Toy museums in the United States'}"
National_sport,"{'National symbols', 'Sport and nationality', 'Sports terminology'}"
Nationalism,"{'Nationalism', 'Political ideologies'}"
Nationalism_and_sports,"{'Politics and sports', 'Nationalism by topic'}"
Nazi_ideology,"{'Anti-communism', 'Homophobia', 'Totalitarianism', 'Antisemitism', 'Genocide', 'Nazism', 'Völkisch movement', 'Fascist movements', 'Racism', 'Anti-Masonry in Austria', 'The Holocaust', 'Right-wing ideologies', 'Politics of Nazi Germany', 'Xenophobia', 'German words and phrases', 'Fascism', 'Authoritarianism', 'Anti-Slavic sentiment', 'Totalitarian ideologies', 'White supremacy', 'Anti-Masonry in Germany'}"
Netball,"{'Sports originating in England', 'Team sports', 'Mixed-sex team sports', 'Netball', 'Ball games', ""Women's sports"", 'Forms of basketball', ""History of women's sports""}"
New_Testament_athletic_metaphors,"{'New Testament content', 'Metaphors referring to sport', 'Christianity and sports'}"
New_media,"{'Contemporary art', 'Electronic literature', 'Hyperreality', 'Social influence', 'New media art', 'Promotion and marketing communications', 'Digital media', 'Social media', 'Cyberpunk themes', 'Internet culture', 'New media', 'Science and technology studies', 'Visual arts genres', 'American art'}"
Number_(sports),"{'Numbering in sports', 'Sports uniforms', 'Terminology used in multiple sports'}"
OCLC_(identifier),"{'Companies based in Dublin, Ohio', 'Bibliographic database providers', 'Library automation', 'Library cataloging and classification', 'Library-related organizations', '1967 establishments in Ohio', 'Organizations established in 1967', 'OCLC', 'Cooperatives based in Ohio', 'Library centers'}"
Old_French,"{'Medieval languages', 'French language', 'Old French', 'Languages attested from the 8th century'}"
"Olympia,_Greece","{'Geography of ancient Elis', 'World Heritage Sites in Greece', 'Populated places in Elis', 'Ancient Greek archaeological sites in Greece', 'Municipalities of Western Greece', 'Archaeological sites in Western Greece', 'Roman sites in Greece', 'Populated places in ancient Elis', 'Temples in ancient Olympia', 'Archaeological sites in the Peloponnese (region)', 'Olympia, Greece', 'Ancient Olympia', 'Ancient Olympic Games'}"
Olympic_Games,"{'Athletic culture based on Greek antiquity', 'Recurring sporting events established in 1896', 'International Olympic Committee competitions', 'French inventions', 'Multi-sport events', 'Olympic Games'}"
Olympic_weightlifting,"{'Summer Olympic sports', 'Physical exercise', 'Weight classes', 'Weightlifting', 'Individual sports'}"
Olympism,{'Olympic culture'}
Open_(sport),"{'Competition', 'Sports terminology', 'Terminology used in multiple sports'}"
Organization,{'Organizations'}
Orienteering,"{'Outdoor locating games', 'Navigation', 'Orienteering', 'Racing', 'Individual sports'}"
Ounce,"{'Units of mass', 'Imperial units', 'Customary units of measurement in the United States'}"
Outline_of_sports,"{'Sport-related lists', 'Outlines', 'Outlines of sports'}"
P-47_Thunderbolt,"{'Aircraft first flown in 1941', 'Aircraft with retractable conventional landing gear', 'Symbols of Indiana', 'Single-engined piston aircraft', 'Republic aircraft', 'Low-wing aircraft', 'Fighter-bomber aircraft', '1940s United States fighter aircraft', 'Single-engined tractor aircraft'}"
PMC_(identifier),"{'Biological databases', 'National Institutes of Health', 'Open-access archives', 'Bibliographic databases and indexes', 'Medical databases', '2000 establishments in the United States', 'Full-text scholarly online databases', 'United States National Library of Medicine', 'Internet properties established in 2000'}"
PMID_(identifier),"{'Databases in the United States', 'Biological databases', 'National Institutes of Health', 'American medical websites', 'Online databases', 'Bibliographic databases and indexes', '1996 establishments in the United States', 'Medical search engines', 'United States National Library of Medicine', 'Internet properties established in 1996'}"
Parachuting,"{'Parachuting', 'Air sports', 'Falling', 'Military sports'}"
Paragliding,"{'Gliding technology', 'Adventure travel', 'Paragliding', 'Aircraft configurations', 'Individual sports'}"
Paralympic_Games,"{'Disabled multi-sport events', 'Recurring sporting events established in 1960', 'Paralympic Games', 'International Paralympic Committee competitions'}"
Paramotoring,"{'Paragliding', 'Ultralight aircraft', 'Parachuting', 'Paramotors', 'Air sports', 'Aircraft engines'}"
Parasitic_drag,"{'Aviation technology', 'Drag (physics)'}"
Parasports,"{'Parasports', 'Sports by type'}"
Paris_Marathon,"{'Marathons in France', 'Recurring sporting events established in 1896', 'Recurring sporting events established in 1976', '1896 establishments in France', 'Spring (season) in France', 'Annual sporting events in France', 'Recurring events disestablished in 1903', '1976 establishments in France', 'Athletics in Paris', '1903 disestablishments in France'}"
Parkour,"{'Acrobatic sports', 'Sports originating in France', 'Parkour', 'Culture of France', 'Jumping sports', 'Outdoor recreation', 'Games and sports introduced in 1988', 'European martial arts', 'Types of climbing'}"
Participation_inequality,"{'Politics', 'Sociological terminology'}"
Particle_image_velocimetry,"{'Measurement', 'Fluid dynamics'}"
Party_game,"{'Party video games', 'Sports entertainment', 'Party games'}"
Pay-per-view,"{'Pay-per-view television', 'Pay television', 'Television terminology'}"
Pearson_Education,"{'Book publishing companies based in London', 'Computer book publishing companies', 'Publishing companies established in 1998', 'Educational publishing companies of the United Kingdom', 'British companies established in 1998', 'Publishing companies of the United Kingdom', 'Educational book publishing companies', 'Educational publishing companies', '1998 establishments in England', 'Education companies established in 1998', 'Textbook publishing companies', 'Pearson plc'}"
Peloponnese,"{'NUTS 2 statistical regions of the European Union', 'Peninsulas of Greece', 'Peloponnese', 'Territories of the Republic of Venice'}"
Penalty_card,"{'Sports equipment', 'Gaelic games terminology', 'Sports terminology', 'Handball terminology', 'Laws of association football', 'Terminology used in multiple sports', 'Rugby union terminology', 'Field hockey terminology', 'Water polo terminology', 'Bandy rules', 'Rules of water polo', 'Fencing', 'Rugby league terminology', 'Association football terminology'}"
Pharaoh,"{'Positions of authority', 'Royal titles', 'Egyptian royal titles', 'Titles of national or ethnic leadership', 'Monarchs in the Torah', 'Heads of state', 'Pharaohs', 'Ancient Egyptian titles', 'Noble titles'}"
Philosophy_of_sport,"{'Sports culture', 'Social ethics', 'Sportsmanship', 'Philosophy by topic', 'Philosophy of sport'}"
Physical_activity,{'Physical fitness'}
Physical_disability,"{'Disability', 'Disability by type'}"
Physical_education,"{'Sports science', 'Education by subject', 'Physical exercise', 'Physical education'}"
Physical_fitness,"{'Physical fitness', 'Physical exercise', 'Strength training'}"
Pickleball,"{'1965 establishments', 'Racket sports', 'Pickleball', 'Sports originating in the United States'}"
Pierre_de_Coubertin,"{'World Rugby Hall of Fame inductees', 'Founders of the modern Olympic Games', '1863 births', 'Presidents of the International Olympic Committee', 'Presidents of the Organising Committees for the Olympic Games', 'French International Olympic Committee members', 'French rugby union referees', 'Scouting and Guiding in France', '1937 deaths', 'Scouting pioneers', 'Sportspeople from Paris', 'Sciences Po alumni', 'Knights of the Order of Orange-Nassau', 'Knights of the Order of the Star of Romania', 'Art competitors at the 1912 Summer Olympics', 'Knights of the Order of the Polar Star', 'French barons'}"
Pitching_moment,"{'Gliding technology', 'Aerospace engineering', 'Aerodynamics'}"
Playoff,"{'Tournament systems', 'Playoffs', 'Terminology used in multiple sports'}"
Playoffs,"{'Tournament systems', 'Playoffs', 'Terminology used in multiple sports'}"
Politics_and_sports,"{'Politics and sports', 'Diplomacy'}"
Polo,"{'Former Summer Olympic sports', 'Mixed-sex sports', 'Sports originating in Asia', 'Ball games', 'Polo', 'Equestrian team sports', 'Stick sports'}"
Polyethylene,"{'1898 in science', 'Fibers', 'German inventions', '1898 in Germany', 'Ethylene', 'Thermoplastics', 'Commodity chemicals', 'Packaging materials', 'Polyolefins', 'Transparent materials', 'Bioplastics', 'Dielectrics'}"
Polypropylene,"{'Thermoplastics', 'Commodity chemicals', 'Packaging materials', 'Polyolefins', 'Plastics', 'Dielectrics', 'Food packaging'}"
Powerboating,"{'Nautical terminology', 'Vehicles introduced in 1886', 'Motorboats'}"
Powerlifting,"{'Athletic sports', 'Physical exercise', 'Powerlifting', 'Individual sports'}"
Practice_(learning_method),"{'Sports education and training', 'Learning methods', 'Skills'}"
Premier_League,"{'Premier League', '1992 establishments in England', 'Top-level football leagues in Europe', 'Professional football leagues in England', 'Organisations based in London', ""Men's football leagues in England"", 'Sports leagues established in 1992'}"
Proceedings_of_the_National_Academy_of_Sciences,"{'Academic journals published by learned and professional societies of the United States', 'Weekly journals', 'Multidisciplinary scientific journals', 'Academic journals established in 1915', 'Hybrid open access journals', 'English-language journals', 'Delayed open access journals', 'Academic journals published by non-profit publishers', 'United States National Academy of Sciences'}"
Professional_sport,"{""Workers' sport"", 'Sports culture', 'Sports business', 'Professional sports', 'Sports by type', 'Sport industry'}"
Professional_sports,"{""Workers' sport"", 'Sports culture', 'Sports business', 'Professional sports', 'Sports by type', 'Sport industry'}"
Promoter_(entertainment),"{'Entertainment occupations', 'Professional wrestling promoters', 'Business terms', 'Music promoters', 'Event management', 'Impresarios', 'Boxing terminology', 'Music industry', 'Speedway promoters', 'Boxing promoters', 'Kickboxing terminology', 'Sports executives and administrators'}"
Racquetball,"{'Wall-and-ball games', 'Games and sports introduced in 1950', 'Sports originating in the United States', 'Racquetball', 'Racket sports', 'Indoor sports'}"
Radicalization,"{'Radicalization', 'Terrorism', 'Sociological terminology', 'Human rights abuses', 'Racism', 'Political terminology'}"
Raffa_(boules),{'Boules'}
Redemption_game,{'Redemption games'}
Redskins_Rule,"{'Politics and sports', 'United States presidential election predictions', 'Washington Commanders'}"
Regulation_of_sport,"{'Politics and sports', 'Sports rules and regulations', 'Regulation'}"
Rhythmic_gymnastics,"{'Rhythmic gymnastics', 'Gymnastics disciplines', 'Summer Olympic disciplines'}"
Richard_Knerr,"{'University of Southern California alumni', '1925 births', '2008 deaths', 'American inventor stubs', '20th-century American engineers', '20th-century American inventors'}"
Rioting,"{'Protests', 'Riots', 'Riots and civil disorder'}"
Ripley%27s_Believe_It_or_Not!,"{'Museums in Sauk County, Wisconsin', 'Museums in Lancashire', 'Museums in Sevier County, Tennessee', ""Ripley's Believe It or Not!"", '1948 radio programme endings', 'Museums in St. Augustine, Florida', '1940s American radio programs', 'American radio dramas', 'Jim Pattison Group', 'Comics adapted into radio series', 'Museums in Branson, Missouri', 'Museums in Dallas County, Texas', 'Museums in Worcester County, Maryland', 'Educational comics', 'Museums in San Antonio', 'Blackpool Pleasure Beach', 'Museums in Prince Edward Island', 'Museums in Williamsburg, Virginia', 'Non-fiction comic strips', 'Amusement museums in Canada', 'CBS Radio programs', 'NBC radio programs', 'Museums in Thailand', '1930 radio programme debuts', 'Mass media franchises', 'Vitaphone short films', 'Warner Bros. short films', 'Pseudoarchaeological texts', 'Museums in Mexico City', 'Museums in San Francisco', 'Museums in the City of Westminster', 'Museums in Horry County, South Carolina', 'Mass media museums in the United States', 'Amusement museums in the United States', 'Museums in Malaysia', 'Museums in Orlando, Florida', 'Museums in Jalisco', 'Comics adapted into television series', 'Museums in Lincoln County, Oregon', '1918 comics debuts', 'Museums in Copenhagen', 'Museums in Teton County, Wyoming', 'Museums in Queensland', 'Museums in Niagara Falls, Ontario', 'Mutual Broadcasting System programs', 'Museums in Quintana Roo'}"
Road_skating,"{'Roller sports', 'Street culture', 'Inline skating'}"
Role-playing_game,"{'Role-playing', 'Nerd culture', 'Role-playing games'}"
Roller_hockey_(quad),"{'Roller hockey', 'Team sports', 'Ball games', 'Indoor sports', 'Roller skating', 'Variations of hockey'}"
Roller_in-line_hockey,"{'Team sports', 'Roller hockey', 'Variations of hockey', 'Inline hockey', 'Inline skating'}"
Roller_sports,"{'Roller sports', 'Sports by type'}"
Royal_Ulster_Constabulary,"{'Royal Ulster Constabulary', 'Defunct police forces of Northern Ireland', '2001 disestablishments in Northern Ireland', 'Defunct gendarmeries', 'Police forces of Northern Ireland', 'Government agencies disestablished in 2001', 'Defunct law enforcement agencies of Ireland', '1922 establishments in Northern Ireland', 'Government agencies established in 1922', 'Collective recipients of the George Cross'}"
Rugby_league,"{'Sports originating in England', 'Team sports', 'Rugby football variants', 'Turf sports', 'Rugby league', 'Games and sports introduced in 1895', 'Ball games'}"
Rugby_sevens,"{'History of rugby union in Scotland', 'Summer Olympic sports', 'Variations of rugby union', 'Sports originating in Scotland', 'Rugby sevens'}"
Rugby_union,"{'Former Summer Olympic sports', 'Sports originating in England', 'Team sports', 'Rugby union', 'Rugby football variants', 'Turf sports', 'Ball games', 'Grass field surfaces'}"
Running,"{'Endurance games', 'Running', 'Terrestrial locomotion'}"
Running_shoe,"{'Athletic shoes', '20th-century fashion', '21st-century fashion', 'Shoes', 'History of Western fashion', 'Footwear'}"
S2CID_(identifier),"{'Internet properties established in 2015', 'Bibliographic databases in computer science', 'Applications of artificial intelligence', 'Scholarly search services'}"
Sabbath_desecration,"{'Christianity and Judaism related controversies', 'Sabbath', 'Christian law', 'Sabbatarianism', 'Shabbat', 'Christian terminology'}"
Salary,"{'Human resource management', 'Wages and salaries', 'Recruitment'}"
Sambo_(martial_art),"{'Sambo (martial art)', 'Culture of the Soviet Union', 'Sports originating in Russia', 'Russian martial arts', 'European martial arts', 'Hybrid martial arts', 'Sports originating in the Soviet Union', 'Mixed martial arts styles', 'Russian inventions', 'Martial arts in the Soviet Union'}"
Season_(sports),"{'Sports seasons', 'Terminology used in multiple sports'}"
Self-esteem,"{'Happiness', 'Conceptions of self', 'Narcissism', 'Psychological concepts', 'Psychological attitude', 'Positive mental attitude'}"
Semi-professional_sports,"{'Sports culture', 'Semi-professional sports', 'Sports by type'}"
Senior_Olympics,"{'National multi-sport events', 'Senior sports competitions', '1987 establishments in the United States', 'Sports competitions in Canada', 'Recurring sporting events established in 1987', '1970 establishments in the United States', 'Senior Olympics', 'Multi-sport events in the United States'}"
